system:index,B11_t27,B12_t27,B2_t27,B3_t27,B4_t27,B5_t27,B6_t27,B7_t27,B8A_t27,B8_t27,class,class_name,zone,.geo
1586_0,1627.0,1123.0,702.0,864.0,1066.0,1308.0,1436.0,1520.0,1668.0,1528.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.3655768483612,35.53510685155797]}"
1588_0,2907.0,1969.0,792.0,998.0,1366.0,1736.0,1961.0,2167.0,2515.0,2276.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.45451006148903,35.52720167705772]}"
1591_0,3323.5,2017.0,900.0,1269.0,1378.0,2337.0,3407.0,3823.0,4411.0,3920.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.75670332306684,35.663026948016594]}"
1592_0,2242.0,1328.0,730.0,1002.0,1124.0,1582.0,2342.0,2615.0,2930.0,2674.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.35228178215624,35.539059438808096]}"
1593_0,3067.0,2269.0,996.0,1356.0,1896.0,2408.0,2610.0,2811.0,3076.0,2755.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.7931749236021,35.637335130890776]}"
1594_0,3487.0,2653.5,1148.0,1469.0,1935.0,2264.0,2418.5,2557.0,2850.5,2618.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.74089297406634,35.59439566030986]}"
1595_0,2100.5,1378.5,740.0,898.0,1150.0,1298.0,1404.5,1469.5,1663.5,1552.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.24843653531202,35.56061900562697]}"
1596_0,2250.5,1556.5,774.0,961.0,1179.0,1524.0,1773.5,1926.0,2161.5,1947.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.78652739049961,35.56367327759297]}"
1598_0,4947.0,3564.5,1252.0,1640.0,2348.0,2903.5,3031.5,3216.0,3684.0,3178.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.20352077110604,35.609846683196714]}"
1599_0,1810.0,1197.0,723.0,853.5,1025.0,1165.5,1246.0,1335.0,1439.0,1372.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.28095554859715,35.585771833582314]}"
1600_0,2028.0,1260.0,748.0,994.0,1362.0,1607.0,1801.0,1979.0,2310.0,2172.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.38731607823689,35.53690348212621]}"
1601_0,1972.0,1148.5,603.0,898.0,997.0,1646.0,2174.5,2458.0,2781.5,2533.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.74466589825964,35.73417351851886]}"
1602_0,1693.0,1155.0,627.0,757.5,1023.0,1221.0,1325.0,1451.5,1599.0,1510.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.76892041093087,35.592419366684794]}"
1603_0,3490.5,2948.0,1185.0,1421.0,1709.0,2008.5,2177.0,2294.0,2499.5,2260.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.2822131899949,35.617751857696966]}"
1604_0,2153.5,1391.5,546.0,815.0,964.0,1494.5,2042.5,2304.0,2566.5,2090.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.75652366001002,35.68422718872181]}"
1605_0,3001.0,1980.0,970.0,1232.0,1500.0,2038.0,2487.0,2734.0,3157.0,2898.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.4399573538863,35.55271383112672]}"
1607_0,3130.0,2657.0,809.0,1016.0,1308.0,1646.0,1689.0,1823.0,2117.0,1820.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.58907769105014,35.56726653872945]}"
1608_0,2183.0,1321.0,597.0,902.5,1092.0,1703.5,2174.0,2474.0,2789.5,2598.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.75095410524848,35.663565937187066]}"
1609_0,1533.0,963.0,656.0,834.0,1104.0,1418.0,1539.0,1660.0,1912.0,1686.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.38875338269149,35.5345678623875]}"
1611_0,2284.0,1252.0,678.0,1122.0,889.0,1819.0,2823.0,3123.0,3484.0,3328.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.50104279320642,35.4977369357386]}"
1613_0,2310.5,1440.0,639.5,867.5,1146.0,1613.5,2017.5,2339.5,2713.5,2370.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.74933713773706,35.663026948016594]}"
1614_0,1467.5,864.5,586.0,679.5,869.5,1187.0,1450.5,1554.0,1722.5,1483.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.79640885862493,35.7435159974737]}"
1615_0,2190.0,1286.0,816.0,1008.0,1124.0,1626.0,1890.0,2109.0,2393.0,2116.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.51559550080917,35.51821852421652]}"
1616_0,1792.0,1001.0,442.0,715.5,778.0,1295.0,1835.5,2089.0,2325.0,2199.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.7556253447259,35.69303067850618]}"
1617_0,4575.0,3421.0,2570.0,2790.0,2868.0,3500.0,4156.0,4361.0,4604.0,4332.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.79353424971575,35.78447917442955]}"
1619_0,2447.5,1537.5,3475.0,3406.0,3461.0,3612.0,3517.0,3607.0,3552.0,3524.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.40636036226023,35.47545871669244]}"
1620_0,1485.5,1061.0,639.5,798.0,1076.0,1325.5,1315.5,1493.0,1679.0,1657.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.75885927974873,35.669674481119074]}"
1621_0,3761.0,2695.5,1197.0,1522.0,2003.0,2362.5,2483.0,2572.5,2842.0,2742.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.31113894214356,35.646318283731965]}"
1622_0,1947.0,1369.0,639.0,741.0,892.0,1098.0,1264.0,1307.0,1538.0,1232.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.60542702922112,35.485879173988224]}"
1624_0,2440.5,1383.0,707.0,1193.0,1004.0,2021.5,3063.0,3402.0,3724.5,3490.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.7164587983383,35.73561082297345]}"
1625_0,2113.5,1733.0,572.0,704.5,888.0,1106.0,1218.5,1324.5,1446.0,1321.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.73927600655493,35.64667760984562]}"
1627_0,2166.0,1400.5,630.0,857.0,980.5,1516.5,1914.0,2107.5,2373.5,2126.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.76927973704451,35.53690348212621]}"
1628_0,2881.0,2356.0,1087.0,1264.0,1427.0,1666.5,1794.0,1894.5,2063.5,1942.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.28347083139268,35.61829084686744]}"
1629_0,2628.5,1526.5,716.0,1098.0,1109.0,1961.5,2875.5,3214.5,3689.5,3538.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.70262474296285,35.66841683972131]}"
1630_0,2105.5,1187.5,759.0,1238.0,1076.0,1745.0,2708.0,2883.5,3285.5,3307.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.71412317859958,35.73561082297345]}"
1631_0,1897.5,1290.0,671.5,882.0,1216.0,1318.0,1476.0,1609.5,1780.5,1847.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.71304520025863,35.697162928813135]}"
1632_0,2046.0,1098.0,484.5,724.0,646.0,1367.5,2421.5,2848.5,3279.5,3029.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.74754050716882,35.52845931845549]}"
1633_0,2259.5,1441.5,546.0,692.0,991.5,1338.0,1581.5,1768.5,2120.0,1864.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.7383776912708,35.67596268810791]}"
1634_0,2311.5,1679.0,742.0,948.5,1340.0,1592.5,1720.0,1878.5,2106.5,1971.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.76963906315817,35.48354355424951]}"
1635_0,1717.5,926.5,450.0,717.0,716.0,1227.5,1899.5,2133.0,2461.5,2260.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.74915747468025,35.689796743483356]}"
1636_0,1355.0,965.5,640.0,791.5,1043.0,1255.0,1328.5,1494.5,1653.0,1552.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.7322691473388,35.67596268810791]}"
1637_0,2908.5,1971.5,944.5,1200.0,1626.0,1981.0,2180.5,2423.0,2698.5,2491.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.78293412936313,35.5345678623875]}"
1639_0,2537.5,1950.5,1448.0,1587.0,1710.0,1872.5,1868.0,1865.5,1980.5,2101.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.20136481442415,35.588646442491495]}"
1640_0,2981.0,2054.0,1145.0,1409.0,1743.0,2117.5,2472.0,2710.0,3012.5,2775.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.71933340724748,35.637514793947595]}"
1641_0,2686.0,2113.0,775.5,1068.5,1369.0,1764.0,2051.5,2207.5,2503.5,1624.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.74215061546411,35.639670750629485]}"
1643_0,3810.5,2649.0,900.5,1172.0,1407.0,1832.5,2357.0,2592.5,2830.0,2700.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.78994098857926,35.78376052220226]}"
1644_0,2108.0,1685.0,753.0,883.0,1082.0,1251.0,1298.0,1404.5,1514.0,1385.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.25939598177828,35.592419366684794]}"
1645_0,4292.0,3029.0,1134.0,1444.0,1932.0,2418.0,2549.0,2747.0,3041.0,2684.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.35048515158799,35.56780552789992]}"
1646_0,1705.0,1024.0,568.0,770.0,908.0,1418.0,1842.0,2060.0,2323.0,2144.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.63579008582435,35.644701316220555]}"
1647_0,1770.0,905.5,424.0,651.0,621.0,1277.5,2227.0,2626.0,2981.5,2748.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.7638898453398,35.52324908980759]}"
1648_0,2609.0,2248.5,792.0,966.0,1191.0,1406.5,1501.5,1593.5,1792.0,1672.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.29514893008623,35.67308807919873]}"
1649_0,2849.5,1823.5,900.0,1225.5,1549.0,2116.0,2595.0,2838.5,3234.5,2900.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.76227287782838,35.66338627413024]}"
1650_0,2227.5,1306.5,733.5,1017.0,1177.0,1771.5,2292.5,2559.0,2886.0,2472.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.76910007398769,35.72537002873449]}"
1651_0,1746.5,1211.0,552.5,732.5,1034.0,1278.5,1352.5,1546.5,1762.0,1610.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.78491042298819,35.642545359538666]}"
1654_0,2187.0,1305.0,550.0,789.5,810.0,1317.0,2105.5,2440.5,2653.5,2460.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.7414319632368,35.70902069056351]}"
1655_0,1824.5,941.5,414.0,679.0,595.5,1248.5,1965.5,2281.0,2516.0,2354.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.72454363589536,35.720698789257064]}"
1656_0,3385.5,2371.5,847.0,1118.0,1393.0,1835.0,2098.0,2260.5,2565.5,2202.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.2881420708701,35.58235823550266]}"
1657_0,2147.0,1373.5,584.0,798.0,943.5,1355.5,1742.0,1948.0,2204.5,2072.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.6864550678487,35.691413710994766]}"
1659_0,2565.0,1988.0,842.0,1098.0,1476.0,1702.0,1823.0,1963.0,2172.0,2114.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.56572149366303,35.841612026499554]}"
1660_0,2714.5,1826.0,710.0,956.0,987.0,1555.0,2528.0,2755.0,3036.5,2624.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.7660458020217,35.59475498642351]}"
1662_0,2219.0,1646.0,840.0,995.5,1256.0,1447.5,1560.0,1630.5,1779.5,1629.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.27772161357431,35.587927790264196]}"
1663_0,2811.0,1885.0,830.0,1110.0,1466.0,1876.0,2143.0,2266.0,2650.0,2156.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.38785506740737,35.53780179741033]}"
1664_0,1788.5,1019.0,503.0,720.0,763.0,1315.5,1959.0,2252.5,2517.0,2344.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.78652739049961,35.6367961417203]}"
1665_0,1955.0,1330.0,690.0,789.0,903.0,1129.0,1224.0,1350.0,1449.0,1266.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.46025927930741,35.45246184541897]}"
1666_0,4083.0,2784.0,1072.0,1394.0,1780.0,2375.0,2503.0,2623.0,2928.0,2446.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.33665109621255,35.528099992341836]}"
1667_0,2827.0,1967.0,983.0,1214.0,1582.0,1908.0,2082.0,2198.0,2452.0,2326.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.31958310581429,35.58379553995725]}"
1668_0,1859.5,1369.0,661.5,757.5,915.0,1053.5,1107.0,1183.0,1319.5,1177.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.27287071104007,35.54696461330835]}"
1669_0,2370.0,1454.5,611.0,836.0,942.0,1463.0,2303.5,2661.0,2893.0,2740.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.74053364795269,35.70776304916574]}"
1670_0,1994.5,1622.0,701.0,803.0,957.5,1122.0,1127.5,1215.5,1319.0,1218.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.20711403224252,35.63122658695876]}"
1671_0,4504.0,3093.0,1184.0,1604.0,2320.0,2780.0,2937.0,3126.0,3532.0,3276.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.34347829237187,35.54912056999024]}"
1672_0,2768.0,2299.0,737.0,890.0,1168.0,1357.0,1502.0,1634.0,1852.0,1650.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.36413954390662,35.53331022098973]}"
1673_0,2352.5,1403.0,685.0,1003.0,1009.5,1717.5,2644.5,2980.5,3338.5,3027.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.721848690043,35.66644054609625]}"
1674_0,2448.0,1752.0,818.0,1090.0,1432.0,1994.0,2179.0,2347.0,2554.0,2224.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.6406409883586,35.45066521485074]}"
1675_0,2496.0,1885.0,797.0,1006.0,1286.0,1498.0,1578.0,1701.0,1811.0,1624.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.34024435734904,35.54894090693341]}"
1677_0,2675.0,1799.0,1210.0,1312.0,1656.0,2086.0,2309.0,2520.0,2801.0,2584.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.42073340680614,35.55810372283143]}"
1679_0,1897.5,1579.5,660.0,764.0,917.5,1088.0,1115.0,1203.5,1292.5,1106.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.22957191434551,35.659433686880114]}"
1680_0,2574.0,1732.0,755.0,939.0,1128.0,1606.0,1768.0,1898.0,2127.0,1822.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.34401728154234,35.63140625001559]}"
1681_0,1995.0,1495.5,690.5,807.0,973.0,1154.0,1234.0,1334.5,1450.5,1270.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.29550825619988,35.54678495025153]}"
1683_0,2434.0,1657.5,821.0,1113.5,1489.0,1943.5,2125.5,2335.5,2586.0,2370.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.77125603066958,35.54804259164929]}"
1684_0,2286.5,1985.0,726.5,841.0,978.0,1214.5,1266.0,1367.0,1496.5,1263.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.24178900220953,35.6157755640719]}"
1685_0,3333.0,2469.0,1080.0,1344.0,1748.0,2058.0,2228.0,2296.0,2570.0,2320.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.31850512747334,35.54462899356964]}"
1686_0,2099.0,1568.5,813.0,912.0,1102.0,1263.0,1302.0,1402.5,1559.0,1399.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.29910151733635,35.50869638220486]}"
1687_0,2724.0,1735.0,940.0,1222.0,1340.0,1967.0,2416.0,2661.0,3068.0,2740.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.50319874988831,35.46827219441948]}"
1688_0,2302.0,1240.0,677.0,1008.0,905.0,1838.0,2899.0,3227.0,3618.0,3280.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.49744953206995,35.50079120770461]}"
1689_0,1891.5,1048.0,364.0,553.0,484.0,1053.5,1908.0,2204.5,2515.5,2040.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.72544195117949,35.71207496252951]}"
1690_0,2170.5,1486.5,647.5,890.0,1150.0,1467.5,1906.0,2137.0,2436.0,2221.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.78850368412468,35.638233446174894]}"
1691_0,2006.0,1169.0,646.0,998.0,1026.0,1627.0,2225.0,2429.0,2738.0,2521.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.79712751085222,35.47240444472643]}"
1692_0,2118.5,1278.0,607.0,941.5,1037.0,1778.5,2258.5,2575.5,2869.5,2594.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.76155422560109,35.45964836769193]}"
1693_0,1897.0,996.5,465.5,744.0,748.5,1370.5,2495.0,2954.5,3335.0,3192.5,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.74628286577105,35.61972815132203]}"
1694_0,3606.0,2696.0,938.0,1188.0,1610.0,1973.0,2124.0,2339.0,2524.0,2194.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.6038100617097,35.83927640676084]}"
1695_0,2173.5,1795.5,751.5,882.5,1052.0,1416.0,1682.0,1850.5,2034.0,1550.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.73819802821399,35.64020973979996]}"
1697_0,1839.5,1065.5,554.0,770.0,781.0,1318.0,1959.0,2208.5,2488.5,2289.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.68807203536011,35.690695058767474]}"
1699_0,2396.0,1412.0,690.5,1156.0,1019.0,1887.0,2729.0,2983.0,3278.0,3224.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.71861475502017,35.7390244210531]}"
1700_0,2464.0,1824.0,662.5,831.5,1029.0,1281.5,1508.0,1659.0,1814.5,1667.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.28472847279045,35.71351226698411]}"
1702_0,2632.0,2113.0,686.0,865.0,1144.0,1392.0,1542.0,1669.0,1851.0,1602.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.33647143315574,35.58954475777561]}"
1703_0,2495.0,2026.5,1023.0,1128.0,1262.0,1464.5,1512.5,1594.0,1723.5,1765.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.22615831626585,35.606253422060234]}"
1704_0,2351.0,1701.0,928.0,1220.0,1698.0,2158.0,2193.0,2451.0,2694.0,2432.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.5978811808345,35.71530889755235]}"
1705_0,3169.0,2355.0,964.0,1157.0,1407.0,1834.5,2103.0,2307.0,2568.5,2228.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.62572895464221,35.82382538387399]}"
1706_0,1898.5,1024.0,500.0,850.0,832.0,1606.5,2604.5,3014.0,3341.5,3066.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.73658106070256,35.61900949909474]}"
1707_0,1715.5,838.0,416.0,663.0,501.0,1121.0,2465.5,3028.5,3417.0,3153.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.72472329895218,35.727885311530024]}"
1708_0,1753.5,912.0,477.5,765.0,726.5,1396.5,2266.5,2618.0,2989.5,2845.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.76784243258993,35.52073380701206]}"
1709_0,2452.0,1572.0,694.0,863.0,1016.0,1374.0,1726.0,1934.0,2147.0,1898.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.38893304574832,35.62314174940168]}"
1710_0,2626.5,1649.5,801.0,1095.0,1367.0,1926.5,2417.5,2713.0,3078.0,2799.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.75760163835096,35.660152339107405]}"
1712_0,2844.0,1753.0,884.0,1158.0,1538.0,1835.0,2011.0,2156.0,2445.0,2264.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.44732353921609,35.525225383432655]}"
1713_0,2434.5,1555.5,794.5,996.0,1147.0,1580.5,2009.0,2190.5,2446.0,2188.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.64764784757473,35.72267508288213]}"
1714_0,2241.5,1452.0,719.0,910.5,1141.0,1469.0,2034.0,2247.5,2581.0,2023.5,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.76586613896487,35.63643681560665]}"
1715_0,1906.5,1294.0,674.0,889.0,1177.0,1495.0,1679.5,1845.5,2026.0,1866.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.73478443013433,35.718542832575174]}"
1716_0,3733.0,2539.0,1252.0,1584.0,2016.0,2482.0,2684.0,2841.0,3183.0,2876.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.32227805166664,35.47474006446514]}"
1717_0,1960.0,1094.0,698.0,1076.0,992.0,1680.0,2524.0,2845.0,3181.0,2918.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.34779020573563,35.53133392736467]}"
1718_0,2227.0,1858.5,769.0,909.5,1117.0,1304.5,1340.5,1430.0,1564.0,1452.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.21573785897007,35.60194150869646]}"
1719_0,2941.0,1988.5,996.5,1293.0,1794.0,2119.5,2335.0,2506.5,2843.0,2625.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.77395097652195,35.68512550400593]}"
1720_0,4420.0,3201.0,1242.0,1582.0,2200.0,2581.0,2794.0,2984.0,3354.0,3112.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.36575651141803,35.51408627390958]}"
1721_0,2041.0,1699.0,667.0,811.0,1057.0,1174.5,1271.0,1368.5,1549.0,1466.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.74376758297552,35.64541996844785]}"
1722_0,2587.5,1635.5,984.0,1343.0,1337.0,2121.5,2964.0,3314.0,3680.0,3437.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.74412690908918,35.617751857696966]}"
1724_0,1844.0,1140.0,518.0,758.0,865.0,1323.0,1693.0,1940.0,2175.0,1998.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.61423051900549,35.66931515500543]}"
1725_0,2443.0,1554.0,860.0,1076.0,1300.0,1640.0,1911.0,2059.0,2342.0,2072.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.40977396033989,35.51624223059146]}"
1726_0,2381.0,1465.5,589.0,805.0,974.5,1443.5,1898.0,2178.0,2458.0,2266.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.77862221599936,35.742438019132756]}"
1727_0,3134.5,2256.5,884.5,1130.0,1496.0,1783.5,1956.5,2156.0,2395.0,2245.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.75652366001002,35.762919607610684]}"
1728_0,2206.0,1734.5,699.0,812.0,964.0,1081.5,1142.0,1227.0,1355.0,1278.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.27143340658547,35.54175438466046]}"
1729_0,3856.5,2669.5,1117.0,1558.0,2131.0,2802.5,3183.5,3479.5,3866.5,3528.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.77233400901052,35.67722032950568]}"
1730_0,1663.0,824.5,375.0,688.0,515.5,1299.5,2338.0,2756.5,3060.5,2821.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.72418430978172,35.7314785726665]}"
1731_0,2096.0,1347.0,583.5,727.5,1046.0,1336.5,1546.0,1711.5,1987.5,1835.0,3,Rice,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.7414319632368,35.67560336199426]}"
