pixel_id,class_name,zone,lon,lat,soil_ph,soil_clay,soil_organic,.geo
00000000000000001145,Soybeans,1,-90.71969301708678,35.70381255719163,6.1,24,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.72991864062256,35.69441328102453]}"
00000000000000001146,Soybeans,1,-90.64369655783291,35.73075890485761,6.0,18,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.64008711221061,35.739329045230505]}"
00000000000000001147,Soybeans,1,-90.77449090993258,35.70201553946709,6.1,22,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.77483440482852,35.69441328102453]}"
00000000000000001148,Soybeans,1,-90.77700584292673,35.60553396997369,6.1,27,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.77483440482852,35.60458175261258]}"
00000000000000001149,Soybeans,1,-90.64764732136626,35.67937668341875,5.9,18,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.64008711221061,35.69441328102453]}"
0000000000000000114a,Soybeans,1,-90.73083185151832,35.76022464461879,5.9,18,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.72991864062256,35.739329045230505]}"
0000000000000000114b,Soybeans,1,-90.63579057166515,35.82867630489024,6.1,22,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.64008711221061,35.82916057364246]}"
0000000000000000114c,Soybeans,1,-90.50176337130173,35.45120448251393,6.0,39,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.50533981959268,35.46983445999465]}"
0000000000000000114d,Soybeans,1,-90.78257526014248,35.509056859581335,5.9,20,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.77483440482852,35.514750224200625]}"
0000000000000000114e,Soybeans,1,-90.65824660457031,35.48479934985059,6.0,17,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.64008711221061,35.46983445999465]}"
0000000000000000114f,Soybeans,1,-90.53176420318931,35.56870179527222,6.3,21,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.55025558379864,35.55966598840661]}"
00000000000000001150,Soybeans,1,-90.38731608366399,35.51265089503041,5.8,42,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.37059252697475,35.514750224200625]}"
00000000000000001151,Soybeans,1,-90.79730813002307,35.68530728781983,5.9,20,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.8197501690345,35.69441328102453]}"
00000000000000001152,Soybeans,1,-90.25867547737313,35.55594876625937,6.2,40,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.2807609985628,35.55966598840661]}"
00000000000000001153,Soybeans,1,-90.3244338406083,35.53492856389342,6.1,39,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.32567676276877,35.514750224200625]}"
00000000000000001154,Soybeans,1,-90.60632483190398,35.57840479916453,6.3,20,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.59517134800463,35.55966598840661]}"
00000000000000001155,Soybeans,1,-90.3032352742002,35.55972116575058,6.2,38,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.32567676276877,35.55966598840661]}"
00000000000000001156,Soybeans,1,-90.32659204551815,35.574993586858646,6.2,38,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.32567676276877,35.55966598840661]}"
00000000000000001157,Soybeans,1,-90.22723435584528,35.842691259501215,6.3,23,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.23584523435682,35.82916057364246]}"
00000000000000001158,Soybeans,1,-90.64135998888092,35.50761656994107,6.0,19,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.64008711221061,35.514750224200625]}"
00000000000000001159,Soybeans,1,-90.77143642571097,35.72536785168399,6.1,22,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.77483440482852,35.739329045230505]}"
0000000000000000115a,Soybeans,1,-90.29461137276284,35.77333886081696,6.2,17,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.2807609985628,35.78424480943649]}"
0000000000000000115b,Soybeans,1,-90.24322469222294,35.57912271443413,6.1,41,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.23584523435682,35.55966598840661]}"
0000000000000000115c,Soybeans,1,-90.55494261046512,35.48731428284473,6.0,37,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.55025558379864,35.46983445999465]}"
0000000000000000115d,Soybeans,1,-90.37797426695701,35.670752781981385,6.1,36,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.37059252697475,35.649497516818556]}"
0000000000000000115e,Soybeans,1,-90.79012005912492,35.6641042623107,6.1,22,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.77483440482852,35.649497516818556]}"
0000000000000000115f,Soybeans,1,-90.2148380549167,35.450486567244326,6.0,36,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.23584523435682,35.46983445999465]}"
00000000000000001160,Soybeans,1,-90.25760083401924,35.61649444036306,6.1,35,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.23584523435682,35.60458175261258]}"
00000000000000001161,Soybeans,1,-90.3386271592614,35.7864575361162,6.1,13,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.32567676276877,35.78424480943649]}"
00000000000000001162,Soybeans,1,-90.78850586454357,35.73021935363013,6.1,22,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.77483440482852,35.739329045230505]}"
00000000000000001163,Soybeans,1,-90.2067537047068,35.56313237805648,6.1,32,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.19092947015083,35.55966598840661]}"
00000000000000001164,Soybeans,1,-90.54020974058454,35.837121842285455,6.0,17,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.55025558379864,35.82916057364246]}"
00000000000000001165,Soybeans,1,-90.5037387530684,35.46072466326304,6.0,39,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.50533981959268,35.46983445999465]}"
00000000000000001166,Soybeans,1,-90.77574837642966,35.46719481889158,6.0,24,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.77483440482852,35.46983445999465]}"
00000000000000001167,Soybeans,1,-90.57290832860946,35.633920607279926,6.2,20,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.59517134800463,35.649497516818556]}"
00000000000000001168,Soybeans,1,-90.63039951849153,35.716208858120225,5.9,18,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.64008711221061,35.69441328102453]}"
00000000000000001169,Soybeans,1,-90.41713855150944,35.60409813943448,6.1,30,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.41550829118073,35.60458175261258]}"
0000000000000000116a,Soybeans,1,-90.55889337399847,35.72321410587518,6.0,13,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.55025558379864,35.739329045230505]}"
0000000000000000116b,Soybeans,1,-90.34725106069878,35.67973341150303,6.1,26,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.32567676276877,35.69441328102453]}"
0000000000000000116c,Soybeans,1,-90.36665260938231,35.574632399673305,6.2,22,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.37059252697475,35.55966598840661]}"
0000000000000000116d,Soybeans,1,-90.3443749405193,35.46108585044836,6.2,29,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.32567676276877,35.46983445999465]}"
0000000000000000116e,Soybeans,1,-90.6375875893897,35.491091141436996,6.0,17,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.64008711221061,35.46983445999465]}"
0000000000000000116f,Soybeans,1,-90.6429786425633,35.652425876651726,5.7,17,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.64008711221061,35.649497516818556]}"
00000000000000001170,Soybeans,1,-90.49960516639186,35.46144703763369,6.0,39,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.50533981959268,35.46983445999465]}"
00000000000000001171,Soybeans,1,-90.25562099315151,35.54750322886415,6.1,41,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.23584523435682,35.55966598840661]}"
00000000000000001172,Soybeans,1,-90.63614729974942,35.82975540734516,6.1,22,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.64008711221061,35.82916057364246]}"
00000000000000001173,Soybeans,1,-90.70855418265528,35.65045049488504,6.0,22,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.72991864062256,35.649497516818556]}"
00000000000000001174,Soybeans,1,-90.34976599369291,35.506359103444,5.8,42,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.37059252697475,35.514750224200625]}"
00000000000000001175,Soybeans,1,-90.54326422480615,35.48192768877216,6.0,37,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.55025558379864,35.46983445999465]}"
00000000000000001176,Soybeans,1,-90.21052610419802,35.662846795813635,6.1,38,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.19092947015083,35.649497516818556]}"
00000000000000001177,Soybeans,1,-90.5633836887593,35.621345942309205,6.2,21,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.55025558379864,35.60458175261258]}"
00000000000000001178,Soybeans,1,-90.55296722869845,35.5755331380861,6.3,21,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.55025558379864,35.55966598840661]}"
00000000000000001179,Soybeans,1,-90.5955471846578,35.65458408156159,6.2,20,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.59517134800463,35.649497516818556]}"
0000000000000000117a,Soybeans,1,-90.58853747780178,35.50384417044985,6.2,26,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.59517134800463,35.514750224200625]}"
0000000000000000117b,Soybeans,1,-90.54506124253069,35.50025013500077,6.2,31,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.55025558379864,35.514750224200625]}"
0000000000000000117c,Soybeans,1,-90.22723435584528,35.455877620417944,6.0,36,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.23584523435682,35.46983445999465]}"
0000000000000000117d,Soybeans,1,-90.71771763532011,35.64919302838798,6.0,22,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.72991864062256,35.649497516818556]}"
0000000000000000117e,Soybeans,1,-90.78580810840623,35.72716486940853,6.1,22,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.77483440482852,35.739329045230505]}"
0000000000000000117f,Soybeans,1,-90.31509202390133,35.553790561349494,6.2,38,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.32567676276877,35.55966598840661]}"
00000000000000001180,Soybeans,1,-90.38390041225705,35.695723747880685,6.2,24,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.37059252697475,35.69441328102453]}"
00000000000000001182,Soybeans,1,-90.37671680045995,35.52540392404326,5.8,42,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.37059252697475,35.514750224200625]}"
00000000000000001183,Soybeans,1,-90.73208931801537,35.650628858927185,6.0,22,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.72991864062256,35.649497516818556]}"
00000000000000001184,Soybeans,1,-90.55278440555526,35.49360607443114,6.2,31,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.55025558379864,35.514750224200625]}"
00000000000000001185,Soybeans,1,-90.4812782610622,35.63733627868687,6.0,30,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.4604240553867,35.649497516818556]}"
00000000000000001186,Soybeans,1,-90.21268430910789,35.743516392971515,6.2,24,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.19092947015083,35.739329045230505]}"
00000000000000001187,Soybeans,1,-90.59213151325086,35.58110255530187,6.3,20,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.59517134800463,35.55966598840661]}"
00000000000000001188,Soybeans,1,-90.52601642193142,35.835503188603056,6.1,18,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.50533981959268,35.82916057364246]}"
00000000000000001189,Soybeans,1,-90.25670009560645,35.537621860929704,6.1,41,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.23584523435682,35.55966598840661]}"
0000000000000000118a,Soybeans,1,-90.29263153189511,35.582360021798934,6.1,27,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.2807609985628,35.60458175261258]}"
0000000000000000118b,Soybeans,1,-90.39737581564056,35.508695672396,6.0,29,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.41550829118073,35.514750224200625]}"
0000000000000000118c,Soybeans,1,-90.51002608555376,35.51211134380294,6.1,34,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.50533981959268,35.514750224200625]}"
0000000000000000118d,Soybeans,1,-90.74107440663806,35.65494080964587,6.0,22,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.72991864062256,35.649497516818556]}"
0000000000000000118e,Soybeans,1,-90.75670355583038,35.652965427879195,6.1,22,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.77483440482852,35.649497516818556]}"
0000000000000000118f,Soybeans,1,-90.75544608933332,35.65152959733998,6.1,22,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.77483440482852,35.649497516818556]}"
00000000000000001190,Soybeans,1,-90.6463898548692,35.473120964191615,6.0,17,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.64008711221061,35.46983445999465]}"
00000000000000001191,Soybeans,1,-90.54560079375815,35.626375808297496,6.2,21,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.55025558379864,35.60458175261258]}"
00000000000000001192,Soybeans,1,-90.53140747510504,35.46090748640623,6.0,37,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.55025558379864,35.46983445999465]}"
00000000000000001193,Soybeans,1,-90.22112984650312,35.76184329830118,6.2,16,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.23584523435682,35.78424480943649]}"
00000000000000001194,Soybeans,1,-90.348686891238,35.70865960003673,6.2,24,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.37059252697475,35.69441328102453]}"
00000000000000001195,Soybeans,1,-90.77520882520218,35.5241464575462,5.9,20,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.77483440482852,35.514750224200625]}"
00000000000000001196,Soybeans,1,-90.53176420318931,35.828497940848095,6.0,17,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.55025558379864,35.82916057364246]}"
00000000000000001197,Soybeans,1,-90.24268514099546,35.50169042464104,6.1,36,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.23584523435682,35.514750224200625]}"
00000000000000001198,Soybeans,1,-90.3718652985138,35.68566401590411,6.2,24,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.37059252697475,35.69441328102453]}"
00000000000000001199,Soybeans,1,-90.28831958117644,35.66931695144217,6.1,31,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.2807609985628,35.649497516818556]}"
0000000000000000119a,Soybeans,1,-90.28724493782255,35.683327446952106,6.2,36,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.2807609985628,35.69441328102453]}"
0000000000000000119b,Soybeans,1,-90.36036527689696,35.6835102700953,6.2,24,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.37059252697475,35.69441328102453]}"
0000000000000000119c,Soybeans,1,-90.32209727165629,35.53241363089928,6.1,39,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.32567676276877,35.514750224200625]}"
0000000000000000119d,Soybeans,1,-90.56985384438785,35.60535560593155,6.2,21,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.55025558379864,35.60458175261258]}"
0000000000000000119e,Soybeans,1,-90.4852334836966,35.64236614467515,6.1,15,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.50533981959268,35.649497516818556]}"
0000000000000000119f,Soybeans,1,-90.56033366363874,35.73075890485761,6.0,13,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.55025558379864,35.739329045230505]}"
000000000000000011a0,Soybeans,1,-90.610997969808,35.714590204437805,6.1,19,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.59517134800463,35.69441328102453]}"
000000000000000011a1,Soybeans,1,-90.70370268070913,35.72195663937811,5.4,16,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.68500287641658,35.739329045230505]}"
000000000000000011a2,Soybeans,1,-90.62500846531792,35.52666139054034,6.0,19,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.64008711221061,35.514750224200625]}"
000000000000000011a3,Soybeans,1,-90.57811655863988,35.79454188632611,6.0,17,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.59517134800463,35.78424480943649]}"
000000000000000011a5,Soybeans,1,-90.73334678451243,35.521631524552056,5.5,15,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.72991864062256,35.514750224200625]}"
000000000000000011a6,Soybeans,1,-90.56302696067502,35.57122118736742,6.3,21,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.55025558379864,35.55966598840661]}"
000000000000000011a7,Soybeans,1,-90.56392323998676,35.53097334125902,6.2,31,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.55025558379864,35.514750224200625]}"
000000000000000011a8,Soybeans,1,-90.74556472139888,35.72590740291146,5.9,18,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.72991864062256,35.739329045230505]}"
000000000000000011a9,Soybeans,1,-90.55709635627395,35.52342854227659,6.2,31,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.55025558379864,35.514750224200625]}"
000000000000000011aa,Soybeans,1,-90.58566581672336,35.84969650725617,6.0,17,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.59517134800463,35.82916057364246]}"
000000000000000011ab,Soybeans,1,-90.26873966845075,35.66374753422642,6.1,31,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.2807609985628,35.649497516818556]}"
000000000000000011ac,Soybeans,1,-90.36881081429219,35.546963677636676,6.2,22,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.37059252697475,35.55966598840661]}"
000000000000000011ad,Soybeans,1,-90.51811043576366,35.81789865764405,6.1,18,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.50533981959268,35.82916057364246]}"
000000000000000011ae,Soybeans,1,-90.3291069785123,35.55486966380444,6.2,38,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.32567676276877,35.55966598840661]}"
000000000000000011af,Soybeans,1,-90.23460079078558,35.62403923934548,6.1,35,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.23584523435682,35.60458175261258]}"
000000000000000011b0,Soybeans,1,-90.52978882142264,35.56367192928394,6.3,21,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.55025558379864,35.55966598840661]}"
000000000000000011b1,Soybeans,1,-90.4701394266307,35.52396809350406,6.1,25,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.4604240553867,35.514750224200625]}"
000000000000000011b2,Soybeans,1,-90.64099880169557,35.66141096527443,5.7,17,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.64008711221061,35.649497516818556]}"
000000000000000011b3,Soybeans,1,-90.6077606624432,35.473120964191615,6.1,38,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.59517134800463,35.46983445999465]}"
000000000000000011b4,Soybeans,1,-90.32659204551815,35.6464997313517,6.1,28,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.32567676276877,35.649497516818556]}"
000000000000000011b5,Soybeans,1,-90.4717580803131,35.58756825182936,5.8,27,9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.4604240553867,35.60458175261258]}"
000000000000000011b6,Soybeans,1,-90.6478256854084,35.56205773470259,5.8,19,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.64008711221061,35.55966598840661]}"
000000000000000011b7,Soybeans,1,-90.65896451983991,35.73848652698323,6.0,18,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.64008711221061,35.739329045230505]}"
000000000000000011b8,Soybeans,1,-90.60165615310102,35.6287123772495,6.2,20,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.59517134800463,35.649497516818556]}"
000000000000000011b9,Soybeans,1,-90.61746366633548,35.76076419584625,6.0,15,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.59517134800463,35.739329045230505]}"
000000000000000011ba,Soybeans,1,-90.27969567973906,35.672906527790204,6.2,36,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.2807609985628,35.69441328102453]}"
000000000000000011bb,Soybeans,1,-90.32461220465044,35.515165828024564,6.1,39,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.32567676276877,35.514750224200625]}"
000000000000000011bc,Soybeans,1,-90.26729937881049,35.64272287275943,6.1,31,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.2807609985628,35.649497516818556]}"
000000000000000011bd,Soybeans,1,-90.49762978462519,35.61451905859638,6.2,14,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.50533981959268,35.60458175261258]}"
000000000000000011be,Soybeans,1,-90.39144967034053,35.60212275766781,6.1,36,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.37059252697475,35.60458175261258]}"
000000000000000011bf,Soybeans,1,-90.70981164915236,35.75034327668434,5.9,18,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.72991864062256,35.739329045230505]}"
000000000000000011c0,Soybeans,1,-90.55422469519551,35.5264830264982,6.2,31,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.55025558379864,35.514750224200625]}"
000000000000000011c1,Soybeans,1,-90.20657534066467,35.48893293652713,6.2,34,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.19092947015083,35.46983445999465]}"
000000000000000011c2,Soybeans,1,-90.41642063623983,35.46306123221505,6.0,32,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.41550829118073,35.46983445999465]}"
000000000000000011c3,Soybeans,1,-90.30143825647568,35.55774578398391,6.2,40,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.2807609985628,35.55966598840661]}"
000000000000000011c4,Soybeans,1,-90.74017366822527,35.741179824019504,5.9,18,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.72991864062256,35.739329045230505]}"
000000000000000011c5,Soybeans,1,-90.50786788064391,35.70956033844953,6.0,15,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.50533981959268,35.69441328102453]}"
000000000000000011c6,Soybeans,1,-90.57488371037614,35.62008847581214,6.2,18,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.59517134800463,35.60458175261258]}"
000000000000000011c7,Soybeans,1,-90.48397601719954,35.60823172611103,6.2,14,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.50533981959268,35.60458175261258]}"
000000000000000011c8,Soybeans,1,-90.32569130710536,35.53708230970224,6.1,39,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.32567676276877,35.514750224200625]}"
000000000000000011c9,Soybeans,1,-90.30808677614635,35.63949002449567,6.1,28,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.32567676276877,35.649497516818556]}"
000000000000000011ca,Soybeans,1,-90.44085651001271,35.512289707845085,6.1,25,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.4604240553867,35.514750224200625]}"
000000000000000011cb,Soybeans,1,-90.35695406459108,35.522532262964845,5.8,42,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.37059252697475,35.514750224200625]}"
000000000000000011cc,Soybeans,1,-90.74412889085967,35.70362973404844,6.1,24,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.72991864062256,35.69441328102453]}"
000000000000000011cd,Soybeans,1,-90.63183534903074,35.57660778143998,5.8,19,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.64008711221061,35.55966598840661]}"
000000000000000011ce,Soybeans,1,-90.62303308355125,35.5886473542843,5.7,14,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.64008711221061,35.60458175261258]}"
000000000000000011cf,Soybeans,1,-90.69004891328348,35.70093643701216,5.6,17,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.68500287641658,35.69441328102453]}"
000000000000000011d0,Soybeans,1,-90.54595752184244,35.649732579615446,6.1,17,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.55025558379864,35.649497516818556]}"
000000000000000011d1,Soybeans,1,-90.73765873523112,35.65278706383705,6.0,22,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.72991864062256,35.649497516818556]}"
000000000000000011d2,Soybeans,1,-90.75472817406371,35.65152959733998,6.1,22,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.77483440482852,35.649497516818556]}"
000000000000000011d3,Soybeans,1,-90.280774782194,35.54876069536122,6.2,40,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.2807609985628,35.55966598840661]}"
000000000000000011d4,Soybeans,1,-90.55512097450726,35.682252803598224,6.2,15,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.55025558379864,35.69441328102453]}"
000000000000000011d5,Soybeans,1,-90.57883893301054,35.664282626352836,6.2,20,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.59517134800463,35.649497516818556]}"
000000000000000011d6,Soybeans,1,-90.24573962521708,35.488754572484986,6.0,36,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.23584523435682,35.46983445999465]}"
000000000000000011d7,Soybeans,1,-90.42648482731745,35.51139342853334,6.0,29,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.41550829118073,35.514750224200625]}"
000000000000000011d8,Soybeans,1,-90.65717196121642,35.477794102095615,6.0,17,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.64008711221061,35.46983445999465]}"
000000000000000011d9,Soybeans,1,-90.53895227408746,35.611286210332636,6.2,21,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.55025558379864,35.60458175261258]}"
000000000000000011da,Soybeans,1,-90.2518485936603,35.541037532336645,6.1,41,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.23584523435682,35.55966598840661]}"
000000000000000011db,Soybeans,1,-90.53661570513546,35.481388137544705,6.0,37,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.55025558379864,35.46983445999465]}"
000000000000000011dc,Soybeans,1,-90.59033449552632,35.685842379946244,6.1,19,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.59517134800463,35.69441328102453]}"
000000000000000011dd,Soybeans,1,-90.63542938447983,35.55989952979273,5.8,19,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.64008711221061,35.55966598840661]}"
000000000000000011de,Soybeans,1,-90.36593469411271,35.50438372167732,5.8,42,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.37059252697475,35.514750224200625]}"
000000000000000011df,Soybeans,1,-90.79065961035238,35.645242264854616,6.1,22,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.77483440482852,35.649497516818556]}"
000000000000000011e0,Soybeans,1,-90.60021586346076,35.57930553757732,6.3,20,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.59517134800463,35.55966598840661]}"
000000000000000011e1,Soybeans,1,-90.36863245025005,35.697520765605226,6.2,24,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.37059252697475,35.69441328102453]}"
